"","id","panelist","week","day","store id","brandbought","sumunits","sumvol","sumdollars","trips","brand","price","weekslast","brandlag","dis","feat","FMYSize","Income","NoIncome"
"14771",32655,14144444,705,2,1420,2,1,14,76.99,1,5,0.21,10,0,0,0,2,9,0
"14772",32655,14144444,705,2,1420,2,1,14,76.99,1,6,0.16,10,0,0,0,2,9,0
"14773",32658,14144444,709,2,1420,2,1,14,81.95,1,1,0.2,4,0,0,0,2,9,0
"14774",32658,14144444,709,2,1420,2,1,14,81.95,1,2,0.14,4,0,0,0,2,9,0
"14775",32658,14144444,709,2,1420,2,1,14,81.95,1,3,0.16,4,0,0,0,2,9,0
"14776",32658,14144444,709,2,1420,2,1,14,81.95,1,4,0.15,4,0,0,0,2,9,0
"14777",32658,14144444,709,2,1420,2,1,14,81.95,1,5,0.21,4,0,0,0,2,9,0
"14778",32658,14144444,709,2,1420,2,1,14,81.95,1,6,0.17,4,0,0,0,2,9,0
"14779",32660,14144444,713,2,1420,2,1,14,61.11,1,1,0.21,4,0,0,0,2,9,0
"14780",32660,14144444,713,2,1420,2,1,14,61.11,1,2,0.15,4,0,0,0,2,9,0
"14781",32660,14144444,713,2,1420,2,1,14,61.11,1,3,0.16,4,0,0,0,2,9,0
"14782",32660,14144444,713,2,1420,2,1,14,61.11,1,4,0.15,4,0,0,0,2,9,0
"14783",32660,14144444,713,2,1420,2,1,14,61.11,1,5,0.22,4,0,0,0,2,9,0
"14784",32660,14144444,713,2,1420,2,1,14,61.11,1,6,0.17,4,0,0,0,2,9,0
"14785",32683,14144527,634,7,1420,5,1,12,44.1,1,1,0.18,NA,0,0,0,1,3,0
"14786",32683,14144527,634,7,1420,5,1,12,44.1,1,2,0.13,NA,0,1,0,1,3,0
"14787",32683,14144527,634,7,1420,5,1,12,44.1,1,3,0.14,NA,0,0,0,1,3,0
"14788",32683,14144527,634,7,1420,5,1,12,44.1,1,4,0.14,NA,0,0,0,1,3,0
"14789",32683,14144527,634,7,1420,5,1,12,44.1,1,5,0.19,NA,0,0,0,1,3,0
"14790",32683,14144527,634,7,1420,5,1,12,44.1,1,6,0.16,NA,0,0,0,1,3,0
"14791",32695,14144527,643,7,1419,2,1,12.3,34.37,1,1,0.2,9,0,0,0,1,3,0
"14792",32695,14144527,643,7,1419,2,1,12.3,34.37,1,2,0.13,9,0,0,0,1,3,0
"14793",32695,14144527,643,7,1419,2,1,12.3,34.37,1,3,0.19,9,0,0,0,1,3,0
"14794",32695,14144527,643,7,1419,2,1,12.3,34.37,1,4,0.13,9,0,0,0,1,3,0
"14795",32695,14144527,643,7,1419,2,1,12.3,34.37,1,5,0.22,9,0,0,0,1,3,0
"14796",32695,14144527,643,7,1419,2,1,12.3,34.37,1,6,0.17,9,0,0,0,1,3,0
"14797",32732,14144527,671,2,1419,1,2,31,39.42,1,1,0.17,28,0,1,1,1,3,0
"14798",32732,14144527,671,2,1419,1,2,31,39.42,1,2,0.13,28,0,0,0,1,3,0
"14799",32732,14144527,671,2,1419,1,2,31,39.42,1,3,0.19,28,0,0,0,1,3,0
"14800",32732,14144527,671,2,1419,1,2,31,39.42,1,4,0.14,28,0,0,0,1,3,0
"14801",32732,14144527,671,2,1419,1,2,31,39.42,1,5,0.23,28,0,0,0,1,3,0
"14802",32732,14144527,671,2,1419,1,2,31,39.42,1,6,0.18,28,0,0,0,1,3,0
"14803",32922,14145177,626,3,1420,1,1,15,25.71,1,1,0.18,NA,0,0,0,1,4,0
"14804",32922,14145177,626,3,1420,1,1,15,25.71,1,2,0.13,NA,0,0,0,1,4,0
"14805",32922,14145177,626,3,1420,1,1,15,25.71,1,3,0.14,NA,0,1,0,1,4,0
"14806",32922,14145177,626,3,1420,1,1,15,25.71,1,4,0.14,NA,0,0,0,1,4,0
"14807",32922,14145177,626,3,1420,1,1,15,25.71,1,5,0.19,NA,0,0,0,1,4,0
"14808",32922,14145177,626,3,1420,1,1,15,25.71,1,6,0.16,NA,0,0,0,1,4,0
"14809",32955,14145177,644,3,1420,1,1,13.75,9.74,1,1,0.19,18,0,0,0,1,4,0
"14810",32955,14145177,644,3,1420,1,1,13.75,9.74,1,2,0.13,18,0,0,0,1,4,0
"14811",32955,14145177,644,3,1420,1,1,13.75,9.74,1,3,0.15,18,0,0,0,1,4,0
"14812",32955,14145177,644,3,1420,1,1,13.75,9.74,1,4,0.14,18,0,0,0,1,4,0
"14813",32955,14145177,644,3,1420,1,1,13.75,9.74,1,5,0.19,18,0,0,0,1,4,0
"14814",32955,14145177,644,3,1420,1,1,13.75,9.74,1,6,0.17,18,0,0,0,1,4,0
"14815",33002,14145177,660,1,1420,1,1,20,56.47,1,1,0.19,16,0,0,0,1,4,0
"14816",33002,14145177,660,1,1420,1,1,20,56.47,1,2,0.13,16,0,0,0,1,4,0
"14817",33002,14145177,660,1,1420,1,1,20,56.47,1,3,0.15,16,0,0,0,1,4,0
"14818",33002,14145177,660,1,1420,1,1,20,56.47,1,4,0.14,16,0,0,0,1,4,0
"14819",33002,14145177,660,1,1420,1,1,20,56.47,1,5,0.2,16,0,0,0,1,4,0
"14820",33002,14145177,660,1,1420,1,1,20,56.47,1,6,0.16,16,0,0,0,1,4,0
"14821",33023,14145177,666,7,1420,1,1,21,152.28,1,1,0.18,6,0,0,1,1,4,0
"14822",33023,14145177,666,7,1420,1,1,21,152.28,1,2,0.13,6,0,0,0,1,4,0
"14823",33023,14145177,666,7,1420,1,1,21,152.28,1,3,0.15,6,0,0,0,1,4,0
"14824",33023,14145177,666,7,1420,1,1,21,152.28,1,4,0.14,6,0,0,0,1,4,0
"14825",33023,14145177,666,7,1420,1,1,21,152.28,1,5,0.2,6,0,0,0,1,4,0
"14826",33023,14145177,666,7,1420,1,1,21,152.28,1,6,0.16,6,0,0,0,1,4,0
"14827",33088,14145177,685,6,1420,2,1,15,88.12,1,1,0.2,19,0,0,0,1,4,0
"14828",33088,14145177,685,6,1420,2,1,15,88.12,1,2,0.14,19,0,0,0,1,4,0
"14829",33088,14145177,685,6,1420,2,1,15,88.12,1,3,0.15,19,0,0,0,1,4,0
"14830",33088,14145177,685,6,1420,2,1,15,88.12,1,4,0.15,19,0,0,0,1,4,0
"14831",33088,14145177,685,6,1420,2,1,15,88.12,1,5,0.2,19,0,0,0,1,4,0
"14832",33088,14145177,685,6,1420,2,1,15,88.12,1,6,0.17,19,0,0,0,1,4,0
"14833",33126,14145177,703,7,1420,3,1,15,67.45,1,1,0.2,18,0,1,0,1,4,0
"14834",33126,14145177,703,7,1420,3,1,15,67.45,1,2,0.14,18,0,0,0,1,4,0
"14835",33126,14145177,703,7,1420,3,1,15,67.45,1,3,0.16,18,0,0,0,1,4,0
"14836",33126,14145177,703,7,1420,3,1,15,67.45,1,4,0.15,18,0,0,0,1,4,0
"14837",33126,14145177,703,7,1420,3,1,15,67.45,1,5,0.2,18,0,0,0,1,4,0
"14838",33126,14145177,703,7,1420,3,1,15,67.45,1,6,0.17,18,0,0,0,1,4,0
"14839",33137,14145177,709,6,1420,1,1,15.25,30.19,1,1,0.2,6,0,0,0,1,4,0
"14840",33137,14145177,709,6,1420,1,1,15.25,30.19,1,2,0.14,6,0,0,0,1,4,0
"14841",33137,14145177,709,6,1420,1,1,15.25,30.19,1,3,0.16,6,0,0,0,1,4,0
"14842",33137,14145177,709,6,1420,1,1,15.25,30.19,1,4,0.15,6,0,0,0,1,4,0
"14843",33137,14145177,709,6,1420,1,1,15.25,30.19,1,5,0.21,6,0,0,0,1,4,0
"14844",33137,14145177,709,6,1420,1,1,15.25,30.19,1,6,0.17,6,0,0,0,1,4,0
"14845",33546,14146415,631,5,1419,2,2,49.5,8.04,2,1,0.19,NA,0,0,0,1,5,0
"14846",33546,14146415,631,5,1419,2,2,49.5,8.04,2,2,0.11,NA,0,0,1,1,5,0
"14847",33546,14146415,631,5,1419,2,2,49.5,8.04,2,3,0.18,NA,0,0,0,1,5,0
"14848",33546,14146415,631,5,1419,2,2,49.5,8.04,2,4,0.13,NA,0,0,0,1,5,0
"14849",33546,14146415,631,5,1419,2,2,49.5,8.04,2,5,0.22,NA,0,0,0,1,5,0
"14850",33546,14146415,631,5,1419,2,2,49.5,8.04,2,6,0.16,NA,0,0,0,1,5,0
"14851",33547,14146415,632,1,1419,2,2,49.5,6.76,1,1,0.2,1,2,0,0,1,5,0
"14852",33547,14146415,632,1,1419,2,2,49.5,6.76,1,2,0.12,1,2,0,0,1,5,0
"14853",33547,14146415,632,1,1419,2,2,49.5,6.76,1,3,0.18,1,2,0,0,1,5,0
"14854",33547,14146415,632,1,1419,2,2,49.5,6.76,1,4,0.13,1,2,0,0,1,5,0
"14855",33547,14146415,632,1,1419,2,2,49.5,6.76,1,5,0.22,1,2,0,0,1,5,0
"14856",33547,14146415,632,1,1419,2,2,49.5,6.76,1,6,0.16,1,2,0,0,1,5,0
"14857",33571,14146415,638,4,1419,1,1,12,18.93,1,1,0.2,6,0,1,0,1,5,0
"14858",33571,14146415,638,4,1419,1,1,12,18.93,1,2,0.13,6,0,0,0,1,5,0
"14859",33571,14146415,638,4,1419,1,1,12,18.93,1,3,0.19,6,0,0,0,1,5,0
"14860",33571,14146415,638,4,1419,1,1,12,18.93,1,4,0.13,6,0,0,0,1,5,0
"14861",33571,14146415,638,4,1419,1,1,12,18.93,1,5,0.22,6,0,0,0,1,5,0
"14862",33571,14146415,638,4,1419,1,1,12,18.93,1,6,0.17,6,0,0,0,1,5,0
"14863",33612,14146415,650,6,1419,2,1,18,4.88,1,1,0.19,12,0,1,1,1,5,0
"14864",33612,14146415,650,6,1419,2,1,18,4.88,1,2,0.13,12,0,0,0,1,5,0
"14865",33612,14146415,650,6,1419,2,1,18,4.88,1,3,0.19,12,0,0,0,1,5,0
"14866",33612,14146415,650,6,1419,2,1,18,4.88,1,4,0.13,12,0,0,0,1,5,0
"14867",33612,14146415,650,6,1419,2,1,18,4.88,1,5,0.22,12,0,1,0,1,5,0
"14868",33612,14146415,650,6,1419,2,1,18,4.88,1,6,0.17,12,0,0,0,1,5,0
"14869",33619,14146415,652,5,1419,1,1,12,28.66,2,1,0.19,2,0,1,1,1,5,0
"14870",33619,14146415,652,5,1419,1,1,12,28.66,2,2,0.12,2,0,1,0,1,5,0
"14871",33619,14146415,652,5,1419,1,1,12,28.66,2,3,0.18,2,0,0,0,1,5,0
"14872",33619,14146415,652,5,1419,1,1,12,28.66,2,4,0.13,2,0,0,0,1,5,0
"14873",33619,14146415,652,5,1419,1,1,12,28.66,2,5,0.21,2,0,1,0,1,5,0
"14874",33619,14146415,652,5,1419,1,1,12,28.66,2,6,0.17,2,0,0,0,1,5,0
"14875",33625,14146415,659,5,1419,1,1,18,31.77,1,1,0.19,7,0,0,0,1,5,0
"14876",33625,14146415,659,5,1419,1,1,18,31.77,1,2,0.13,7,0,1,0,1,5,0
"14877",33625,14146415,659,5,1419,1,1,18,31.77,1,3,0.17,7,0,1,0,1,5,0
"14878",33625,14146415,659,5,1419,1,1,18,31.77,1,4,0.13,7,0,0,0,1,5,0
"14879",33625,14146415,659,5,1419,1,1,18,31.77,1,5,0.22,7,0,1,0,1,5,0
"14880",33625,14146415,659,5,1419,1,1,18,31.77,1,6,0.17,7,0,0,0,1,5,0
"14881",33628,14146415,661,6,1419,2,2,26,80.33,2,1,0.19,2,0,1,0,1,5,0
"14882",33628,14146415,661,6,1419,2,2,26,80.33,2,2,0.13,2,0,0,0,1,5,0
"14883",33628,14146415,661,6,1419,2,2,26,80.33,2,3,0.17,2,0,1,0,1,5,0
"14884",33628,14146415,661,6,1419,2,2,26,80.33,2,4,0.13,2,0,0,0,1,5,0
"14885",33628,14146415,661,6,1419,2,2,26,80.33,2,5,0.22,2,0,0,0,1,5,0
"14886",33628,14146415,661,6,1419,2,2,26,80.33,2,6,0.17,2,0,0,0,1,5,0
"14887",33630,14146415,663,4,1419,1,3,34,21.19,2,1,0.19,2,0,1,0,1,5,0
"14888",33630,14146415,663,4,1419,1,3,34,21.19,2,2,0.13,2,0,0,0,1,5,0
"14889",33630,14146415,663,4,1419,1,3,34,21.19,2,3,0.18,2,0,0,0,1,5,0
"14890",33630,14146415,663,4,1419,1,3,34,21.19,2,4,0.13,2,0,0,0,1,5,0
"14891",33630,14146415,663,4,1419,1,3,34,21.19,2,5,0.22,2,0,0,0,1,5,0
"14892",33630,14146415,663,4,1419,1,3,34,21.19,2,6,0.17,2,0,0,0,1,5,0
"14893",33636,14146415,666,4,1419,1,1,15,20.76,2,1,0.19,3,0,1,0,1,5,0
"14894",33636,14146415,666,4,1419,1,1,15,20.76,2,2,0.13,3,0,0,0,1,5,0
"14895",33636,14146415,666,4,1419,1,1,15,20.76,2,3,0.18,3,0,1,0,1,5,0
"14896",33636,14146415,666,4,1419,1,1,15,20.76,2,4,0.13,3,0,0,0,1,5,0
"14897",33636,14146415,666,4,1419,1,1,15,20.76,2,5,0.22,3,0,0,0,1,5,0
"14898",33636,14146415,666,4,1419,1,1,15,20.76,2,6,0.17,3,0,0,0,1,5,0
"14899",33653,14146415,672,3,1419,1,1,12,4.96,1,1,0.19,6,0,1,0,1,5,0
"14900",33653,14146415,672,3,1419,1,1,12,4.96,1,2,0.13,6,0,0,0,1,5,0
"14901",33653,14146415,672,3,1419,1,1,12,4.96,1,3,0.19,6,0,0,0,1,5,0
"14902",33653,14146415,672,3,1419,1,1,12,4.96,1,4,0.14,6,0,0,0,1,5,0
"14903",33653,14146415,672,3,1419,1,1,12,4.96,1,5,0.23,6,0,0,0,1,5,0
"14904",33653,14146415,672,3,1419,1,1,12,4.96,1,6,0.18,6,0,0,0,1,5,0
"14905",33670,14146415,676,5,1419,2,1,16.5,7.35,2,1,0.2,4,0,0,0,1,5,0
"14906",33670,14146415,676,5,1419,2,1,16.5,7.35,2,2,0.13,4,0,1,0,1,5,0
"14907",33670,14146415,676,5,1419,2,1,16.5,7.35,2,3,0.19,4,0,0,0,1,5,0
"14908",33670,14146415,676,5,1419,2,1,16.5,7.35,2,4,0.13,4,0,1,0,1,5,0
"14909",33670,14146415,676,5,1419,2,1,16.5,7.35,2,5,0.22,4,0,0,0,1,5,0
"14910",33670,14146415,676,5,1419,2,1,16.5,7.35,2,6,0.18,4,0,0,0,1,5,0
"14911",33678,14146415,679,4,1419,6,1,13,11.7,1,1,0.2,3,0,0,0,1,5,0
"14912",33678,14146415,679,4,1419,6,1,13,11.7,1,2,0.13,3,0,1,0,1,5,0
"14913",33678,14146415,679,4,1419,6,1,13,11.7,1,3,0.19,3,0,0,0,1,5,0
"14914",33678,14146415,679,4,1419,6,1,13,11.7,1,4,0.13,3,0,1,1,1,5,0
"14915",33678,14146415,679,4,1419,6,1,13,11.7,1,5,0.22,3,0,0,0,1,5,0
"14916",33678,14146415,679,4,1419,6,1,13,11.7,1,6,0.17,3,0,0,0,1,5,0
"14917",33679,14146415,679,6,1419,2,1,19,3.11,1,1,0.2,0,6,0,0,1,5,0
"14918",33679,14146415,679,6,1419,2,1,19,3.11,1,2,0.13,0,6,1,0,1,5,0
"14919",33679,14146415,679,6,1419,2,1,19,3.11,1,3,0.19,0,6,0,0,1,5,0
"14920",33679,14146415,679,6,1419,2,1,19,3.11,1,4,0.13,0,6,1,1,1,5,0
"14921",33679,14146415,679,6,1419,2,1,19,3.11,1,5,0.22,0,6,0,0,1,5,0
"14922",33679,14146415,679,6,1419,2,1,19,3.11,1,6,0.17,0,6,0,0,1,5,0
"14923",33692,14146415,683,5,1419,1,1,15,28.24,3,1,0.17,4,0,1,1,1,5,0
"14924",33692,14146415,683,5,1419,1,1,15,28.24,3,2,0.13,4,0,1,0,1,5,0
"14925",33692,14146415,683,5,1419,1,1,15,28.24,3,3,0.19,4,0,0,0,1,5,0
"14926",33692,14146415,683,5,1419,1,1,15,28.24,3,4,0.14,4,0,0,0,1,5,0
"14927",33692,14146415,683,5,1419,1,1,15,28.24,3,5,0.24,4,0,0,0,1,5,0
"14928",33692,14146415,683,5,1419,1,1,15,28.24,3,6,0.18,4,0,0,0,1,5,0
"14929",33728,14146415,692,5,1419,2,2,26,6.41,2,1,0.21,9,0,0,0,1,5,0
"14930",33728,14146415,692,5,1419,2,2,26,6.41,2,2,0.13,9,0,0,0,1,5,0
"14931",33728,14146415,692,5,1419,2,2,26,6.41,2,3,0.19,9,0,0,0,1,5,0
"14932",33728,14146415,692,5,1419,2,2,26,6.41,2,4,0.14,9,0,0,0,1,5,0
"14933",33728,14146415,692,5,1419,2,2,26,6.41,2,5,0.23,9,0,1,0,1,5,0
"14934",33728,14146415,692,5,1419,2,2,26,6.41,2,6,0.18,9,0,0,0,1,5,0
"14935",33757,14146415,700,6,1419,2,2,28.1,30.61,1,1,0.21,8,0,1,0,1,5,0
"14936",33757,14146415,700,6,1419,2,2,28.1,30.61,1,2,0.13,8,0,0,0,1,5,0
"14937",33757,14146415,700,6,1419,2,2,28.1,30.61,1,3,0.2,8,0,0,0,1,5,0
"14938",33757,14146415,700,6,1419,2,2,28.1,30.61,1,4,0.14,8,0,0,0,1,5,0
"14939",33757,14146415,700,6,1419,2,2,28.1,30.61,1,5,0.23,8,0,0,0,1,5,0
"14940",33757,14146415,700,6,1419,2,2,28.1,30.61,1,6,0.17,8,0,0,0,1,5,0
"14941",33763,14146415,702,4,1419,2,2,30,63.77,2,1,0.21,2,0,1,0,1,5,0
"14942",33763,14146415,702,4,1419,2,2,30,63.77,2,2,0.12,2,0,1,1,1,5,0
"14943",33763,14146415,702,4,1419,2,2,30,63.77,2,3,0.2,2,0,0,0,1,5,0
"14944",33763,14146415,702,4,1419,2,2,30,63.77,2,4,0.14,2,0,0,0,1,5,0
"14945",33763,14146415,702,4,1419,2,2,30,63.77,2,5,0.23,2,0,0,0,1,5,0
"14946",33763,14146415,702,4,1419,2,2,30,63.77,2,6,0.18,2,0,0,0,1,5,0
"14947",33771,14146415,705,4,1419,1,1,20,30.93,2,1,0.2,3,0,1,1,1,5,0
"14948",33771,14146415,705,4,1419,1,1,20,30.93,2,2,0.14,3,0,0,0,1,5,0
"14949",33771,14146415,705,4,1419,1,1,20,30.93,2,3,0.2,3,0,0,0,1,5,0
"14950",33771,14146415,705,4,1419,1,1,20,30.93,2,4,0.14,3,0,0,0,1,5,0
"14951",33771,14146415,705,4,1419,1,1,20,30.93,2,5,0.24,3,0,0,0,1,5,0
"14952",33771,14146415,705,4,1419,1,1,20,30.93,2,6,0.18,3,0,0,0,1,5,0
"14953",33775,14146415,707,4,1419,2,1,16.5,52.77,2,1,0.22,2,0,1,0,1,5,0
"14954",33775,14146415,707,4,1419,2,1,16.5,52.77,2,2,0.14,2,0,0,0,1,5,0
"14955",33775,14146415,707,4,1419,2,1,16.5,52.77,2,3,0.2,2,0,0,0,1,5,0
"14956",33775,14146415,707,4,1419,2,1,16.5,52.77,2,4,0.14,2,0,0,0,1,5,0
"14957",33775,14146415,707,4,1419,2,1,16.5,52.77,2,5,0.24,2,0,0,0,1,5,0
"14958",33775,14146415,707,4,1419,2,1,16.5,52.77,2,6,0.18,2,0,0,0,1,5,0
"14959",33778,14146415,708,4,1419,2,1,17.3,23.01,2,1,0.22,1,0,1,0,1,5,0
"14960",33778,14146415,708,4,1419,2,1,17.3,23.01,2,2,0.14,1,0,0,0,1,5,0
"14961",33778,14146415,708,4,1419,2,1,17.3,23.01,2,3,0.2,1,0,0,0,1,5,0
"14962",33778,14146415,708,4,1419,2,1,17.3,23.01,2,4,0.14,1,0,0,0,1,5,0
"14963",33778,14146415,708,4,1419,2,1,17.3,23.01,2,5,0.24,1,0,0,0,1,5,0
"14964",33778,14146415,708,4,1419,2,1,17.3,23.01,2,6,0.18,1,0,0,0,1,5,0
"14965",33788,14146415,711,6,1419,2,2,33,11.62,1,1,0.22,3,0,0,0,1,5,0
"14966",33788,14146415,711,6,1419,2,2,33,11.62,1,2,0.12,3,0,1,1,1,5,0
"14967",33788,14146415,711,6,1419,2,2,33,11.62,1,3,0.2,3,0,0,0,1,5,0
"14968",33788,14146415,711,6,1419,2,2,33,11.62,1,4,0.14,3,0,1,0,1,5,0
"14969",33788,14146415,711,6,1419,2,2,33,11.62,1,5,0.24,3,0,0,0,1,5,0
"14970",33788,14146415,711,6,1419,2,2,33,11.62,1,6,0.18,3,0,0,0,1,5,0
"14971",33789,14146415,712,2,1419,2,5,82.5,58.08,2,1,0.22,1,2,0,0,1,5,0
"14972",33789,14146415,712,2,1419,2,5,82.5,58.08,2,2,0.14,1,2,0,0,1,5,0
"14973",33789,14146415,712,2,1419,2,5,82.5,58.08,2,3,0.2,1,2,0,0,1,5,0
"14974",33789,14146415,712,2,1419,2,5,82.5,58.08,2,4,0.14,1,2,1,0,1,5,0
"14975",33789,14146415,712,2,1419,2,5,82.5,58.08,2,5,0.24,1,2,0,0,1,5,0
"14976",33789,14146415,712,2,1419,2,5,82.5,58.08,2,6,0.18,1,2,0,0,1,5,0
"14977",33797,14146415,714,4,1419,1,1,9,29.73,3,1,0.21,2,0,0,0,1,5,0
"14978",33797,14146415,714,4,1419,1,1,9,29.73,3,2,0.13,2,0,1,1,1,5,0
"14979",33797,14146415,714,4,1419,1,1,9,29.73,3,3,0.2,2,0,0,0,1,5,0
"14980",33797,14146415,714,4,1419,1,1,9,29.73,3,4,0.14,2,0,0,0,1,5,0
"14981",33797,14146415,714,4,1419,1,1,9,29.73,3,5,0.24,2,0,0,0,1,5,0
"14982",33797,14146415,714,4,1419,1,1,9,29.73,3,6,0.18,2,0,0,0,1,5,0
"14983",33800,14146415,715,3,1419,1,1,9,6.06,1,1,0.19,1,0,1,1,1,5,0
"14984",33800,14146415,715,3,1419,1,1,9,6.06,1,2,0.13,1,0,1,0,1,5,0
"14985",33800,14146415,715,3,1419,1,1,9,6.06,1,3,0.2,1,0,0,0,1,5,0
"14986",33800,14146415,715,3,1419,1,1,9,6.06,1,4,0.14,1,0,0,0,1,5,0
"14987",33800,14146415,715,3,1419,1,1,9,6.06,1,5,0.24,1,0,0,0,1,5,0
"14988",33800,14146415,715,3,1419,1,1,9,6.06,1,6,0.18,1,0,0,0,1,5,0
"14989",33801,14146415,716,1,1419,1,2,33,34.64,2,1,0.21,1,1,1,0,1,5,0
"14990",33801,14146415,716,1,1419,1,2,33,34.64,2,2,0.13,1,1,1,0,1,5,0
"14991",33801,14146415,716,1,1419,1,2,33,34.64,2,3,0.18,1,1,1,1,1,5,0
"14992",33801,14146415,716,1,1419,1,2,33,34.64,2,4,0.14,1,1,0,0,1,5,0
"14993",33801,14146415,716,1,1419,1,2,33,34.64,2,5,0.24,1,1,0,0,1,5,0
"14994",33801,14146415,716,1,1419,1,2,33,34.64,2,6,0.18,1,1,0,0,1,5,0
"14995",34277,14147835,615,2,1420,4,1,20,130.28,1,1,0.18,NA,NA,0,0,2,5,0
"14996",34277,14147835,615,2,1420,4,1,20,130.28,1,2,0.13,NA,NA,0,0,2,5,0
"14997",34277,14147835,615,2,1420,4,1,20,130.28,1,3,0.14,NA,NA,1,0,2,5,0
"14998",34277,14147835,615,2,1420,4,1,20,130.28,1,4,0.12,NA,NA,1,1,2,5,0
"14999",34277,14147835,615,2,1420,4,1,20,130.28,1,5,0.2,NA,NA,0,0,2,5,0
"15000",34277,14147835,615,2,1420,4,1,20,130.28,1,6,0.16,NA,NA,0,0,2,5,0
"15001",34286,14147835,637,6,1420,2,4,70.2,130.46,1,1,0.18,22,0,0,0,2,5,0
"15002",34286,14147835,637,6,1420,2,4,70.2,130.46,1,2,0.13,22,0,0,0,2,5,0
"15003",34286,14147835,637,6,1420,2,4,70.2,130.46,1,3,0.14,22,0,0,0,2,5,0
"15004",34286,14147835,637,6,1420,2,4,70.2,130.46,1,4,0.14,22,0,0,0,2,5,0
"15005",34286,14147835,637,6,1420,2,4,70.2,130.46,1,5,0.19,22,0,0,0,2,5,0
"15006",34286,14147835,637,6,1420,2,4,70.2,130.46,1,6,0.16,22,0,0,0,2,5,0
"15007",34295,14147835,653,5,1420,5,1,12,39.22,1,1,0.19,16,0,0,0,2,5,0
"15008",34295,14147835,653,5,1420,5,1,12,39.22,1,2,0.13,16,0,0,0,2,5,0
"15009",34295,14147835,653,5,1420,5,1,12,39.22,1,3,0.15,16,0,0,0,2,5,0
"15010",34295,14147835,653,5,1420,5,1,12,39.22,1,4,0.14,16,0,0,0,2,5,0
"15011",34295,14147835,653,5,1420,5,1,12,39.22,1,5,0.19,16,0,0,0,2,5,0
"15012",34295,14147835,653,5,1420,5,1,12,39.22,1,6,0.17,16,0,0,0,2,5,0
"15013",34301,14147835,659,2,1420,2,1,31,44.73,1,1,0.19,6,0,0,0,2,5,0
"15014",34301,14147835,659,2,1420,2,1,31,44.73,1,2,0.13,6,0,0,0,2,5,0
"15015",34301,14147835,659,2,1420,2,1,31,44.73,1,3,0.15,6,0,0,0,2,5,0
"15016",34301,14147835,659,2,1420,2,1,31,44.73,1,4,0.14,6,0,0,0,2,5,0
"15017",34301,14147835,659,2,1420,2,1,31,44.73,1,5,0.19,6,0,0,0,2,5,0
"15018",34301,14147835,659,2,1420,2,1,31,44.73,1,6,0.16,6,0,0,0,2,5,0
"15019",34305,14147835,662,7,1420,3,1,13,78.34,1,1,0.19,3,0,0,0,2,5,0
"15020",34305,14147835,662,7,1420,3,1,13,78.34,1,2,0.13,3,0,0,0,2,5,0
"15021",34305,14147835,662,7,1420,3,1,13,78.34,1,3,0.15,3,0,0,0,2,5,0
"15022",34305,14147835,662,7,1420,3,1,13,78.34,1,4,0.14,3,0,0,0,2,5,0
"15023",34305,14147835,662,7,1420,3,1,13,78.34,1,5,0.17,3,0,0,1,2,5,0
"15024",34305,14147835,662,7,1420,3,1,13,78.34,1,6,0.16,3,0,0,0,2,5,0
"15025",34306,14147835,663,7,1420,2,2,26.1,40.4,1,1,0.19,1,3,0,0,2,5,0
"15026",34306,14147835,663,7,1420,2,2,26.1,40.4,1,2,0.13,1,3,0,0,2,5,0
"15027",34306,14147835,663,7,1420,2,2,26.1,40.4,1,3,0.15,1,3,0,0,2,5,0
"15028",34306,14147835,663,7,1420,2,2,26.1,40.4,1,4,0.14,1,3,0,0,2,5,0
"15029",34306,14147835,663,7,1420,2,2,26.1,40.4,1,5,0.2,1,3,0,1,2,5,0
"15030",34306,14147835,663,7,1420,2,2,26.1,40.4,1,6,0.16,1,3,0,0,2,5,0
"15031",34308,14147835,665,6,1420,5,1,12.5,89.41,1,1,0.19,2,0,0,0,2,5,0
"15032",34308,14147835,665,6,1420,5,1,12.5,89.41,1,2,0.13,2,0,0,0,2,5,0
"15033",34308,14147835,665,6,1420,5,1,12.5,89.41,1,3,0.15,2,0,0,0,2,5,0
"15034",34308,14147835,665,6,1420,5,1,12.5,89.41,1,4,0.14,2,0,0,0,2,5,0
"15035",34308,14147835,665,6,1420,5,1,12.5,89.41,1,5,0.2,2,0,0,0,2,5,0
"15036",34308,14147835,665,6,1420,5,1,12.5,89.41,1,6,0.16,2,0,0,0,2,5,0
"15037",34309,14147835,666,7,1420,5,1,12.5,49.63,1,1,0.18,1,5,0,1,2,5,0
"15038",34309,14147835,666,7,1420,5,1,12.5,49.63,1,2,0.13,1,5,0,0,2,5,0
"15039",34309,14147835,666,7,1420,5,1,12.5,49.63,1,3,0.15,1,5,0,0,2,5,0
"15040",34309,14147835,666,7,1420,5,1,12.5,49.63,1,4,0.14,1,5,0,0,2,5,0
"15041",34309,14147835,666,7,1420,5,1,12.5,49.63,1,5,0.2,1,5,0,0,2,5,0
"15042",34309,14147835,666,7,1420,5,1,12.5,49.63,1,6,0.16,1,5,0,0,2,5,0
"15043",34311,14147835,668,6,1420,3,1,13,87.24,1,1,0.19,2,0,0,0,2,5,0
"15044",34311,14147835,668,6,1420,3,1,13,87.24,1,2,0.13,2,0,0,0,2,5,0
